K,q,ng,nc,np,net_seed,role_seed,kappa_c
8,0.15,5,5,40,2260025769,2043177844,0.0695312500000028
8,0.15,5,5,40,2260025769,1194811526,0.0570312500000028
8,0.15,5,5,40,2260025769,2649864899,0.06015625000000282
8,0.15,5,5,40,2260025769,715273021,0.04609375000000281
8,0.15,5,5,40,4228244753,1095201127,0.0554687500000028
8,0.15,5,5,40,4228244753,1269479282,0.04296875000000282
8,0.15,5,5,40,1253585449,4078273406,0.049218750000002816
8,0.15,5,5,40,4228244753,75683944,0.05078125000000281
8,0.15,5,5,40,1253585449,1686595873,0.041406250000002816
8,0.15,5,5,40,4228244753,372495733,0.041406250000002816
8,0.15,5,5,40,4228244753,2281391778,0.036718750000002805
8,0.15,5,5,40,1253585449,3508108096,0.05078125000000282
8,0.15,5,5,40,1253585449,1000311036,0.039843750000002814
8,0.15,5,5,40,1253585449,1981079275,0.05078125000000281
8,0.15,5,5,40,3601130435,1395033129,0.05078125000000282
8,0.15,5,5,40,3601130435,2611562360,0.04296875000000281
8,0.15,5,5,40,3601130435,309688818,0.0570312500000028
8,0.15,5,5,40,3601130435,1891097742,0.04609375000000281
8,0.15,5,5,40,3601130435,3495242125,0.04296875000000282
8,0.15,5,5,40,3352486830,1895229804,0.04179687500000282
8,0.15,5,5,40,3352486830,3373036368,0.0585937500000028
8,0.15,5,5,40,3352486830,3742243674,0.04609375000000281
8,0.15,5,5,40,3942692042,3790630044,0.0554687500000028
8,0.15,5,5,40,3942692042,1720598521,0.04296875000000282
8,0.15,5,5,40,3352486830,3384640276,0.05234375000000281
8,0.15,5,5,40,3352486830,564133105,0.047656250000002814
8,0.15,5,5,40,3942692042,3638903319,0.0539062500000028
8,0.15,5,5,40,3855382790,1064700377,0.0539062500000028
8,0.15,5,5,40,3942692042,3417652704,0.05234375000000281
8,0.15,5,5,40,3942692042,3278271618,0.05234375000000282
8,0.15,5,5,40,3855382790,3521718076,0.050781250000002796
8,0.15,5,5,40,3855382790,3250788617,0.05859375000000282
8,0.15,5,5,40,3855382790,2316980935,0.050781250000002796
8,0.15,5,5,40,3855382790,1552218741,0.047656250000002814
8,0.15,5,5,40,627640173,1039838141,0.0570312500000028
8,0.15,5,5,40,627640173,664806570,0.04921875000000281
8,0.15,5,5,40,627640173,647714988,0.0414062500000028
8,0.15,5,5,40,627640173,2220730383,0.047656250000002814
8,0.15,5,5,40,627640173,2324133865,0.05078125000000281
8,0.15,5,5,40,3885188882,2747565000,0.05859375000000282
8,0.15,5,5,40,3885188882,1458371017,0.0742187500000028
8,0.15,5,5,40,3885188882,478633696,0.0570312500000028
8,0.15,5,5,40,3885188882,647138026,0.06015625000000282
8,0.15,5,5,40,3885188882,2515566897,0.0554687500000028
8,1.0,5,5,40,535328666,2109880452,0.038671875000002805
8,1.0,5,5,40,535328666,2044285825,0.046093750000002806
8,1.0,5,5,40,535328666,1878803637,0.038281250000002806
8,1.0,5,5,40,535328666,3028281725,0.05390625000000282
8,1.0,5,5,40,535328666,1013343828,0.038281250000002806
8,1.0,5,5,40,1863270749,1384842784,0.05546875000000282
8,1.0,5,5,40,1863270749,1829066434,0.05546875000000282
8,1.0,5,5,40,1863270749,1539575554,0.05234375000000282
8,1.0,5,5,40,1863270749,2169051843,0.040234375000002806
8,1.0,5,5,40,1863270749,2087222484,0.044531250000002805
8,1.0,5,5,40,852578830,1595810589,0.046093750000002806
8,1.0,5,5,40,852578830,4015765647,0.038281250000002806
8,1.0,5,5,40,852578830,949388507,0.05234375000000282
8,1.0,5,5,40,852578830,3498901517,0.0371093750000028
8,1.0,5,5,40,852578830,3960234493,0.044531250000002805
8,1.0,5,5,40,704409538,4128174717,0.038671875000002805
8,1.0,5,5,40,704409538,3320353580,0.05546875000000282
8,1.0,5,5,40,704409538,3821692395,0.05390625000000282
8,1.0,5,5,40,704409538,1864222477,0.05234375000000282
8,1.0,5,5,40,704409538,1643355816,0.05234375000000282
8,1.0,5,5,40,465400291,2337029832,0.05234375000000282
8,1.0,5,5,40,465400291,1017781690,0.05234375000000282
8,1.0,5,5,40,465400291,255370021,0.05390625000000282
8,1.0,5,5,40,653386809,2147343487,0.04179687500000281
8,1.0,5,5,40,465400291,3047189510,0.055468750000002814
8,1.0,5,5,40,465400291,4093924501,0.04296875000000281
8,1.0,5,5,40,653386809,1113350792,0.044531250000002805
8,1.0,5,5,40,653386809,3472703334,0.04296875000000281
8,1.0,5,5,40,653386809,1384280379,0.0429687500000028
8,1.0,5,5,40,653386809,2318380547,0.046093750000002806
8,1.0,5,5,40,309558147,3608539702,0.055468750000002814
8,1.0,5,5,40,309558147,439395388,0.04179687500000281
8,1.0,5,5,40,309558147,2529123430,0.05234375000000282
8,1.0,5,5,40,309558147,1113473762,0.04765625000000281
8,1.0,5,5,40,1241489364,738205071,0.038281250000002806
8,1.0,5,5,40,309558147,3266014375,0.05234375000000282
8,1.0,5,5,40,1241489364,3312929246,0.03671875000000281
8,1.0,5,5,40,1241489364,3272555711,0.03515625000000281
8,1.0,5,5,40,1241489364,182624190,0.04140625000000281
8,1.0,5,5,40,1241489364,2674302685,0.04296875000000281
8,1.0,5,5,40,1990800747,538979070,0.04179687500000281
8,1.0,5,5,40,1990800747,1147549701,0.057031250000002816
8,1.0,5,5,40,1990800747,109080108,0.04179687500000281
8,1.0,5,5,40,1990800747,2738063256,0.05390625000000282
8,1.0,5,5,40,1990800747,1324818064,0.04179687500000281
8,1.0,5,5,40,741608196,3083518497,0.04179687500000281
8,1.0,5,5,40,741608196,3854765747,0.03984375000000281
8,1.0,5,5,40,741608196,4102648379,0.0433593750000028
8,1.0,5,5,40,741608196,1143625769,0.05429687500000282
8,1.0,5,5,40,741608196,1218983694,0.0433593750000028
8,1.0,5,5,40,2043544929,3224624109,0.04921875000000282
8,1.0,5,5,40,2043544929,2046359912,0.04765625000000281
8,1.0,5,5,40,2043544929,3730564252,0.040234375000002806
8,1.0,5,5,40,2043544929,2998629703,0.04296875000000281
8,1.0,5,5,40,2043544929,2338654490,0.0371093750000028
8,1.0,5,5,40,695033378,2664481582,0.04296875000000281
8,1.0,5,5,40,695033378,3689472066,0.046093750000002806
8,1.0,5,5,40,695033378,992505398,0.044531250000002805
8,1.0,5,5,40,695033378,463927387,0.0449218750000028
8,1.0,5,5,40,695033378,2694614175,0.040234375000002806
8,1.0,5,5,40,3987986022,66254027,0.038281250000002806
8,1.0,5,5,40,3987986022,1250042654,0.040234375000002806
8,1.0,5,5,40,3987986022,1378674367,0.0433593750000028
8,1.0,5,5,40,3987986022,3075145491,0.046093750000002806
8,1.0,5,5,40,3987986022,2713643795,0.046093750000002806
8,1.0,5,5,40,89493945,1595163037,0.04296875000000281
8,1.0,5,5,40,89493945,950489253,0.05273437500000282
8,1.0,5,5,40,89493945,221676349,0.03671875000000281
8,1.0,5,5,40,89493945,1422634395,0.05390625000000282
8,1.0,5,5,40,89493945,1890136292,0.04296875000000281
8,1.0,5,5,40,1478426385,2318133760,0.05234375000000282
8,1.0,5,5,40,1478426385,3706558156,0.03671875000000281
8,1.0,5,5,40,1478426385,1457450881,0.04179687500000281
8,1.0,5,5,40,1478426385,2318288877,0.04179687500000281
8,1.0,5,5,40,4117189695,2215322644,0.05234375000000282
8,1.0,5,5,40,1478426385,2551079250,0.03984375000000281
8,1.0,5,5,40,4117189695,2118972867,0.038671875000002805
8,1.0,5,5,40,4117189695,2448665393,0.04765625000000281
8,1.0,5,5,40,4117189695,2587287836,0.038281250000002806
8,1.0,5,5,40,3138800860,2728240282,0.05234375000000282
8,1.0,5,5,40,3138800860,294163768,0.038281250000002806
8,1.0,5,5,40,3138800860,802155710,0.044531250000002805
8,1.0,5,5,40,4117189695,1266945307,0.0433593750000028
8,1.0,5,5,40,3138800860,1267231476,0.040234375000002806
8,1.0,5,5,40,3138800860,3775887513,0.046093750000002806
8,1.0,5,5,40,4028941446,3508330115,0.057031250000002816
8,1.0,5,5,40,4028941446,1895347201,0.05390625000000282
8,1.0,5,5,40,4028941446,3690985876,0.0371093750000028
8,1.0,5,5,40,4028941446,3145130283,0.04179687500000281
8,1.0,5,5,40,4028941446,1315847508,0.038281250000002806
8,1.0,5,5,40,3304767043,661005631,0.04140625000000281
8,1.0,5,5,40,3304767043,2575641939,0.03984375000000281
8,1.0,5,5,40,3304767043,789320962,0.040234375000002806
8,1.0,5,5,40,3304767043,780792513,0.0371093750000028
8,1.0,5,5,40,3304767043,3255618421,0.038281250000002806
8,1.0,5,5,40,827161772,1454697376,0.046093750000002806
8,1.0,5,5,40,827161772,3735086208,0.0433593750000028
8,1.0,5,5,40,827161772,3882370722,0.046484375000002805
8,1.0,5,5,40,827161772,3461657522,0.0449218750000028
8,1.0,5,5,40,827161772,2163284388,0.044531250000002805
4,0.0,5,10,35,1367911314,1057306572,0.40703125000000173
4,0.0,5,10,35,1367911314,2414080945,0.46328125000000114
4,0.0,5,10,35,1367911314,2548109968,0.4382812500000011
4,0.0,5,10,35,1367911314,1315159672,0.4976562500000012
4,0.0,5,10,35,1367911314,4099039981,0.4445312500000012
4,0.0,5,10,35,2235994674,3749405577,0.40703125000000173
4,0.0,5,10,35,2235994674,1067403306,0.32109375000000245
4,0.0,5,10,35,2235994674,3368657604,0.42578125000000133
4,0.0,5,10,35,2235994674,996353223,0.4445312500000012
4,0.0,5,10,35,2235994674,3116789586,0.43359375000000105
4,0.0,5,10,35,1705953960,3638013416,0.4585937500000011
4,0.0,5,10,35,1705953960,1288804304,0.397656250000002
4,0.0,5,10,35,1705953960,2280036396,0.5007812500000012
4,0.0,5,10,35,1705953960,3497922360,0.45703125000000117
4,0.0,5,10,35,1705953960,2236396626,0.4820312500000012
4,0.0,5,10,35,2694942932,1492683807,0.3601562500000024
4,0.0,5,10,35,2694942932,2044392099,0.396093750000002
4,0.0,5,10,35,2694942932,3770344648,0.4351562500000011
4,0.0,5,10,35,2694942932,3417639723,0.5070312500000013
4,0.0,5,10,35,2694942932,1891079587,0.5492187500000012
4,0.0,5,10,35,1661214444,1287274311,0.388281250000002
4,0.0,5,10,35,1661214444,3685193688,0.4289062500000012
4,0.0,5,10,35,1661214444,4080313048,0.5179687500000012
4,0.0,5,10,35,1661214444,1644400798,0.4523437500000012
4,0.0,5,10,35,1232941825,1386830920,0.44765625000000114
4,0.0,5,10,35,1661214444,3932813360,0.5054687500000012
4,0.0,5,10,35,1232941825,3476885295,0.3992187500000019
4,0.0,5,10,35,1232941825,758939718,0.40546875000000177
4,0.0,5,10,35,1232941825,2478065656,0.4773437500000011
4,0.0,5,10,35,1232941825,4104129936,0.4304687500000012
4,0.0,5,10,35,3353950251,3310766090,0.42734375000000135
4,0.0,5,10,35,3353950251,2028027159,0.3992187500000019
4,0.0,5,10,35,3353950251,1345579952,0.4351562500000011
4,0.0,5,10,35,3353950251,1960926543,0.5382812500000012
4,0.0,5,10,35,3353950251,2665649652,0.4679687500000012
4,0.0,5,10,35,4139245827,1475912015,0.48671875000000114
4,0.0,5,10,35,4139245827,838519637,0.4320312500000012
4,0.0,5,10,35,4139245827,1138289892,0.3398437500000024
4,0.0,5,10,35,4139245827,1785405030,0.4445312500000012
4,0.0,5,10,35,4139245827,376977073,0.47890625000000114
4,0.0,5,10,35,2969381637,1529547078,0.3757812500000023
4,0.0,5,10,35,2969381637,3166093137,0.4101562500000016
4,0.0,5,10,35,2969381637,393412598,0.47109375000000114
4,0.0,5,10,35,2969381637,1070959387,0.4367187500000011
4,0.0,5,10,35,3752745930,2074196789,0.4773437500000011
4,0.0,5,10,35,2969381637,4119396950,0.4914062500000012
4,0.0,5,10,35,3752745930,342963932,0.4351562500000011
4,0.0,5,10,35,3752745930,3378743655,0.46484375000000117
4,0.0,5,10,35,3752745930,2793221929,0.40390625000000185
4,0.0,5,10,35,3752745930,3311087701,0.4523437500000011
4,0.0,5,10,35,2759756799,1321671547,0.2867187500000024
4,0.0,5,10,35,2759756799,693794963,0.4539062500000011
4,0.0,5,10,35,2759756799,3647036264,0.42109375000000143
4,0.0,5,10,35,2759756799,1467394431,0.4679687500000012
4,0.0,5,10,35,2759756799,4147693865,0.4367187500000011
4,0.0,5,10,35,1461758634,145448954,0.45546875000000114
4,0.0,5,10,35,1461758634,494583132,0.49296875000000123
4,0.0,5,10,35,1461758634,1218311127,0.43984375000000114
4,0.0,5,10,35,1461758634,4167081873,0.4835937500000011
4,0.0,5,10,35,100406559,4257429926,0.49296875000000123
4,0.0,5,10,35,1461758634,428695880,0.4992187500000012
4,0.0,5,10,35,100406559,3863604555,0.40234375000000183
4,0.0,5,10,35,100406559,1549359735,0.45703125000000117
4,0.0,5,10,35,100406559,3750313326,0.48046875000000117
4,0.0,5,10,35,100406559,1860070915,0.4101562500000017
4,0.0,5,10,35,3828860962,4038716605,0.4164062500000015
4,0.0,5,10,35,3828860962,532005354,0.3523437500000024
4,0.0,5,10,35,3828860962,2351424522,0.44765625000000114
4,0.0,5,10,35,3828860962,2327544721,0.39765625000000204
4,0.0,5,10,35,675327006,3911208890,0.40859375000000175
4,0.0,5,10,35,3828860962,166653142,0.5226562500000012
4,0.0,5,10,35,675327006,2763811938,0.44765625000000114
4,0.0,5,10,35,675327006,694839423,0.42578125000000133
4,0.0,5,10,35,675327006,2907791947,0.47109375000000114
4,0.0,5,10,35,675327006,2399413509,0.42265625000000134
4,0.0,5,10,35,1812039040,1410306343,0.43359375000000105
4,0.0,5,10,35,1812039040,4267378625,0.5117187500000011
4,0.0,5,10,35,1812039040,1698057450,0.3335937500000024
4,0.0,5,10,35,1812039040,3041091823,0.44765625000000114
4,0.0,5,10,35,2100630681,3143242066,0.396093750000002
4,0.0,5,10,35,2100630681,1652158484,0.46484375000000117
4,0.0,5,10,35,2100630681,2816219439,0.45546875000000114
4,0.0,5,10,35,1812039040,2214540380,0.39765625000000654
4,0.0,5,10,35,2100630681,61999069,0.38984375000000204
4,0.0,5,10,35,2100630681,3254130431,0.4429687500000012
4,0.0,5,10,35,3282435916,2733495034,0.45546875000000114
4,0.0,5,10,35,3282435916,65042410,0.47890625000000114
4,0.0,5,10,35,3282435916,4222537054,0.4585937500000011
4,0.0,5,10,35,3282435916,2234947734,0.5054687500000012
4,0.0,5,10,35,1778656784,3217614867,0.23515625000000248
4,0.0,5,10,35,3282435916,1459643356,0.4992187500000012
4,0.0,5,10,35,1778656784,1334667406,0.5039062500000012
4,0.0,5,10,35,1778656784,4173363242,0.4601562500000011
4,0.0,5,10,35,1778656784,3456848559,0.4382812500000011
4,0.15,5,10,35,3428938283,4184403399,0.14296875000000292
4,0.0,5,10,35,404920542,116688295,0.4460937500000011
4,0.15,5,10,35,3428938283,1870451689,0.1867187500000029
4,0.0,5,10,35,404920542,2028093669,0.40859375000000175
4,0.15,5,10,35,3428938283,3878576938,0.1757812500000029
4,0.0,5,10,35,1778656784,1578888959,0.49609375000000727
4,0.0,5,10,35,404920542,1398515088,0.397656250000002
4,0.0,5,10,35,404920542,702711159,0.4742187500000012
4,0.0,5,10,35,404920542,2548829679,0.5054687500000012
4,0.15,5,10,35,3428938283,2934192072,0.1632812500000029
4,0.15,5,10,35,3428938283,3388463056,0.17734375000000285
4,0.15,5,10,35,3259085718,3570194251,0.17421875000000286
4,0.15,5,10,35,3259085718,2452956612,0.15390625000000294
4,0.15,5,10,35,3259085718,2845577786,0.1554687500000029
4,0.15,5,10,35,3259085718,1145865009,0.1398437500000029
4,0.15,5,10,35,1628658015,3750379997,0.1507812500000029
4,0.15,5,10,35,1628658015,2339227005,0.16171875000000288
4,0.15,5,10,35,1628658015,3186525085,0.1648437500000029
4,0.15,5,10,35,1628658015,1663592744,0.1226562500000029
4,0.15,5,10,35,3874926467,1253536603,0.14140625000000293
4,0.15,5,10,35,1628658015,2096867225,0.14140625000000293
4,0.15,5,10,35,3259085718,1857531516,0.14609375000000546
4,0.15,5,10,35,3874926467,3486670018,0.1398437500000029
4,0.15,5,10,35,3874926467,477529518,0.17109375000000285
4,0.15,5,10,35,3874926467,298673097,0.19296875000000283
4,0.15,5,10,35,3874926467,2597746644,0.18359375000000286
4,0.15,5,10,35,3251130920,438529835,0.15390625000000288
4,0.15,5,10,35,3251130920,2705285801,0.1273437500000029
4,0.15,5,10,35,3251130920,860676135,0.1210937500000029
4,0.15,5,10,35,3251130920,2407746098,0.13203125000000285
4,0.15,5,10,35,3251130920,3243131705,0.11171875000000288
4,0.15,5,10,35,4251253624,2051758369,0.1320312500000029
4,0.15,5,10,35,4251253624,469408935,0.12890625000000291
4,0.15,5,10,35,4251253624,173636287,0.12421875000000286
4,0.15,5,10,35,4251253624,1202173829,0.1257812500000029
4,0.15,5,10,35,4251253624,1600739243,0.1398437500000029
4,0.15,5,10,35,1686882699,3168177287,0.1304687500000029
4,0.15,5,10,35,1686882699,945241747,0.1117187500000029
4,0.15,5,10,35,1686882699,3659194851,0.1289062500000029
4,0.15,5,10,35,1686882699,4251104282,0.12109375000000287
4,0.15,5,10,35,1686882699,3607851711,0.1429687500000029
4,0.15,5,10,35,1694723092,1154367420,0.13671875000000291
4,0.15,5,10,35,1694723092,1296534430,0.14921875000000293
4,0.15,5,10,35,1694723092,4175276933,0.11640625000000289
4,0.15,5,10,35,1694723092,2231306839,0.1601562500000029
4,0.15,5,10,35,1694723092,717059353,0.16015625000000291
4,0.15,5,10,35,3590246857,347738765,0.26484375000000254
4,0.15,5,10,35,3590246857,3466517672,0.21953125000000304
4,0.15,5,10,35,3590246857,2172066787,0.20546875000000303
4,0.15,5,10,35,3590246857,5778392,0.2054687500000031
4,0.15,5,10,35,3590246857,2036288529,0.216406250000003
4,0.15,5,10,35,1021282730,2828616011,0.22265625000000297
4,0.15,5,10,35,1021282730,1689742556,0.25390625000000244
4,0.15,5,10,35,3494214621,3563272212,0.11796875000000288
4,0.15,5,10,35,1021282730,1617099243,0.2257812500000029
4,0.15,5,10,35,1021282730,4181677505,0.2648437500000025
4,0.15,5,10,35,3494214621,3201557743,0.12421875000000289
4,0.15,5,10,35,3494214621,3117341336,0.11796875000000286
4,0.15,5,10,35,764742791,611973728,0.1148437500000029
4,0.15,5,10,35,1021282730,2542027956,0.2398437500000043
4,0.15,5,10,35,764742791,3182148600,0.16796875000000286
4,0.15,5,10,35,764742791,942514658,0.1539062500000029
4,0.15,5,10,35,3494214621,1821584112,0.14609375000000288
4,0.15,5,10,35,3494214621,1374834720,0.11796875000000369
4,0.15,5,10,35,764742791,3383010663,0.17265625000000287
4,0.15,5,10,35,764742791,2708399628,0.1742187500000029
4,0.15,5,10,35,4167199231,1556596440,0.1492187500000029
4,0.15,5,10,35,4167199231,1993106317,0.192968750000003
4,0.15,5,10,35,4167199231,2508183027,0.13203125000000296
4,0.15,5,10,35,4167199231,1408127292,0.17421875000000292
4,0.15,5,10,35,4167199231,1446861485,0.1492187500000029
4,0.15,5,10,35,2980030764,858494147,0.20859375000000296
4,0.15,5,10,35,2980030764,4131570517,0.1632812500000029
4,0.15,5,10,35,2980030764,84538292,0.1773437500000029
4,0.15,5,10,35,2980030764,5982395,0.214843750000003
4,0.15,5,10,35,2980030764,445682098,0.20703125000000297
4,0.15,5,10,35,1119879169,3543239795,0.15703125000000287
4,0.15,5,10,35,1119879169,4013944694,0.21015625000000296
4,0.15,5,10,35,1119879169,569141926,0.19609375000000298
4,0.15,5,10,35,1040794091,776255878,0.12734375000000292
4,0.15,5,10,35,1040794091,105547854,0.1648437500000029
4,0.15,5,10,35,1119879169,883034724,0.1742187500000029
4,0.15,5,10,35,1040794091,2217738827,0.17265625000000545
4,0.15,5,10,35,1040794091,3658968089,0.13359375000000293
4,0.15,5,10,35,1040794091,1049052811,0.14296875000000292
4,0.15,5,10,35,1119879169,2405329476,0.22578125000000557
4,0.15,5,10,35,586676357,3036660409,0.13671875000000286
4,0.15,5,10,35,586676357,4062911319,0.21796875000000304
4,0.15,5,10,35,586676357,346615022,0.25859375000000256
4,0.15,5,10,35,586676357,958086078,0.19453125000000301
4,0.15,5,10,35,586676357,4227912397,0.1632812500000029
4,0.15,5,10,35,2423513668,3369290531,0.15078125000000292
4,0.15,5,10,35,2423513668,2723358394,0.1539062500000029
4,0.15,5,10,35,2423513668,2943555883,0.17578125000000286
4,0.15,5,10,35,2423513668,323296251,0.1476562500000029
4,0.15,5,10,35,2423513668,206717594,0.18515625000000288
4,0.15,5,10,35,3291473324,328432011,0.1757812500000029
4,0.15,5,10,35,3291473324,1953103723,0.16640625000000286
4,0.15,5,10,35,3291473324,1361129597,0.16484375000000287
4,0.15,5,10,35,3291473324,4287065824,0.1539062500000029
4,0.15,5,10,35,2424046217,2095549126,0.1351562500000029
4,0.15,5,10,35,3291473324,1219367527,0.19609375000000295
4,0.15,5,10,35,2424046217,541460500,0.1273437500000029
4,0.15,5,10,35,2424046217,2410369547,0.11796875000000286
4,0.15,5,10,35,2424046217,2258471795,0.14453125000000291
4,0.15,5,10,35,2424046217,2879656180,0.11796875000000288
4,1.0,5,10,35,2686683915,2692069450,0.08359375000000281
4,1.0,5,10,35,2686683915,3878031843,0.1257812500000028
4,1.0,5,10,35,2686683915,1357065137,0.1257812500000028
4,1.0,5,10,35,2686683915,2060875185,0.10703125000000281
4,1.0,5,10,35,3229641166,992397787,0.1070312500000028
4,1.0,5,10,35,2686683915,2585033730,0.1132812500000028
4,1.0,5,10,35,3229641166,1631453363,0.1164062500000028
4,1.0,5,10,35,3229641166,1491111582,0.1023437500000028
4,1.0,5,10,35,3229641166,398990506,0.1054687500000028
4,1.0,5,10,35,3229641166,2986576939,0.10546875000000279
4,1.0,5,10,35,3692780895,2713845198,0.1054687500000028
4,1.0,5,10,35,3692780895,1778954235,0.08515625000000282
4,1.0,5,10,35,3692780895,880514267,0.10234375000000281
4,1.0,5,10,35,3692780895,1530616928,0.1070312500000028
4,1.0,5,10,35,3692780895,3162028263,0.1054687500000028
4,1.0,5,10,35,335003365,2204681377,0.10703125000000281
4,1.0,5,10,35,335003365,1491225998,0.07890625000000281
4,1.0,5,10,35,335003365,1264767216,0.08671875000000281
4,1.0,5,10,35,335003365,3098696607,0.09296875000000282
4,1.0,5,10,35,335003365,754170760,0.08671875000000281
